name,weather,humidity,temp,speed,grnd_level,dt,hour
1376,Kodoli,Clouds,90,297.14,6.24,935,2024-07-26 14:10:06,14
1377,Kolhāpur,Clouds,86,297.81,6.99,937,2024-07-26 14:05:20,14
1378,Kondalwādi,Clouds,91,296.56,7.66,961,2024-07-26 14:10:07,14
1379,Kondhali,Rain,94,300.16,6.6,949,2024-07-26 14:10:08,14
1380,Kopar Khairane,Clouds,83,301.16,4.63,1000,2024-07-26 14:10:08,14
1381,Kopargaon,Clouds,70,300.9,11.28,943,2024-07-26 14:10:09,14
1382,Korādi,Haze,89,301.16,2.06,964,2024-07-26 14:10:10,14
1383,Koregaon,Clouds,69,300.21,11.18,936,2024-07-26 14:10:11,14
1384,Kudāl,Clouds,81,301.55,6.34,1002,2024-07-26 14:10:12,14
1385,Kurandvād,Clouds,77,299.74,9.98,942,2024-07-26 14:10:13,14
1386,Kurduvādi,Clouds,81,297.33,5.99,946,2024-07-26 14:10:15,14
1387,Kusumba,Clouds,84,299.17,6.05,960,2024-07-26 14:10:15,14
1388,Lānja,Clouds,83,300.62,5.01,986,2024-07-26 14:10:16,14
1389,Lāsalgaon,Clouds,73,300.27,12.17,935,2024-07-26 14:10:17,14
1390,Latur,Clouds,88,295.85,6.33,934,2024-07-26 14:10:17,14
1391,Lavasa,Clouds,92,295.71,4.89,941,2024-07-26 14:10:18,14
1392,Lohogaon,Clouds,70,299.79,10.34,934,2024-07-26 14:10:18,14
1393,Lonār,Clouds,74,299.44,9.83,941,2024-07-26 14:10:19,14
1394,Lonavla,Clouds,94,296.19,6.08,947,2024-07-26 14:10:19,14
1395,Mahābaleshwar,Clouds,91,294.18,4.37,933,2024-07-26 14:10:20,14
1396,Mahād,Clouds,91,299.54,3.33,981,2024-07-26 14:08:26,14
1397,Maindargi,Clouds,89,296.32,5.68,952,2024-07-26 14:10:22,14
1398,Mājalgaon,Clouds,83,297.32,7.34,954,2024-07-26 14:10:22,14
1399,Mākhjan,Clouds,81,301.05,4.64,988,2024-07-26 14:10:23,14
1400,Malegaon,Clouds,70,300.26,8.45,949,2024-07-26 14:10:25,14
1401,Malkāpur,Clouds,85,299.28,5.78,969,2024-07-26 14:10:26,14
1402,Mālvan,Clouds,83,301.35,9.12,1002,2024-07-26 14:10:26,14
1403,Manchar,Clouds,78,299.29,10.93,923,2024-07-26 14:10:27,14
1404,Mandhal,Clouds,44,309.97,5.54,993,2024-07-26 14:10:28,14
1405,Mandwa,Clouds,87,299.17,5.91,967,2024-07-26 14:10:28,14
1406,Mangaon,Clouds,87,300.28,5.24,989,2024-07-26 14:10:29,14
1407,Mangrūl Pīr,Clouds,78,300.65,8.77,949,2024-07-26 14:10:29,14
1408,Mājalgaon,Clouds,83,297.32,7.34,954,2024-07-26 14:10:30,14
1409,Mankhurd,Clouds,83,301.16,4.63,1001,2024-07-26 14:10:31,14
1410,Manmād,Clouds,73,299.89,11.21,935,2024-07-26 14:10:31,14
1411,Manor,Clouds,87,300.5,7.56,998,2024-07-26 14:10:32,14
1412,Mansar,Clouds,89,301.0,4.91,961,2024-07-26 14:10:32,14
1413,Mānwat,Clouds,84,297.54,7.12,955,2024-07-26 14:10:33,14
1414,Mātherān,Clouds,89,296.3,5.04,989,2024-07-26 14:10:36,14
1415,Mehekar,Clouds,75,300.08,10.33,939,2024-07-26 14:10:39,14
1416,Mehergaon,Clouds,68,301.59,10.56,961,2024-07-26 14:10:41,14
1417,Mehkar,Clouds,75,300.08,10.33,939,2024-07-26 14:10:41,14
1418,Mhasla,Clouds,86,301.13,6.43,995,2024-07-26 14:10:42,14
1419,Mhāsvād,Clouds,83,296.67,9.54,929,2024-07-26 14:10:43,14
1420,Miraj,Clouds,79,299.19,10.16,941,2024-07-26 14:10:43,14
1421,Mohadi,Clouds,83,298.63,11.18,932,2024-07-26 14:10:44,14
1422,Mol,Clear,44,296.46,2.11,1005,2024-07-26 14:10:45,14
1423,Mohpa,Rain,89,300.79,6.0,955,2024-07-26 14:10:45,14
1424,Moram,Clouds,85,296.28,8.55,939,2024-07-26 14:10:49,14
1425,Morsi,Clouds,93,298.23,4.23,952,2024-07-26 14:10:53,14
1426,Mowād,Rain,94,298.07,4.21,951,2024-07-26 14:10:53,14
1427,Mudkhed,Clouds,88,300.17,7.7,956,2024-07-26 14:10:56,14
1428,Mukher,Clouds,90,296.24,7.37,953,2024-07-26 14:10:57,14
1429,Mūl,Rain,92,298.0,4.89,975,2024-07-26 14:10:57,14
1430,Mumbai,Clouds,83,301.14,4.63,1002,2024-07-26 14:08:09,14
1431,Murbād,Clouds,84,301.28,6.47,993,2024-07-26 14:11:03,14
1432,Murgūd,Clouds,87,297.73,6.4,932,2024-07-26 14:11:03,14
1433,Murtajāpur,Clouds,85,299.5,6.79,965,2024-07-26 14:11:04,14
1434,Murum,Clouds,56,288.63,3.99,984,2024-07-26 14:11:06,14
1435,Nagapur,Clouds,77,300.09,12.13,937,2024-07-26 14:11:08,14
1436,Nāgothana,Clouds,90,299.65,3.56,993,2024-07-26 14:11:08,14
1437,Nagpur,Haze,89,301.16,2.06,964,2024-07-26 14:07:03,14
1438,Nagpur,Haze,89,301.19,2.06,964,2024-07-26 14:11:09,14
1439,Naldurg,Clouds,85,296.62,8.59,942,2024-07-26 14:11:16,14
1440,Nampur,Clouds,72,299.44,8.35,935,2024-07-26 14:11:19,14
1441,Nāndgaon,Clouds,68,301.01,11.24,944,2024-07-26 14:11:20,14
1442,Nāndūra Buzurg,Clouds,84,299.71,6.4,968,2024-07-26 14:11:23,14
1443,Nāndūra Buzurg,Clouds,84,299.71,6.4,968,2024-07-26 14:11:23,14
1444,Nandurbar,Clouds,77,301.77,11.7,976,2024-07-26 14:11:24,14
1445,Narayangaon,Clouds,75,299.52,10.47,921,2024-07-26 14:11:24,14
1446,Narkhed,Rain,94,298.13,4.54,950,2024-07-26 14:11:26,14
1447,Nashik,Clouds,85,298.77,11.25,931,2024-07-26 14:10:51,14
1448,Nashik,Clouds,85,298.77,11.25,931,2024-07-26 14:11:27,14
1449,Navi Mumbai,Clouds,83,301.12,4.63,1000,2024-07-26 14:07:34,14
1450,Neral,Clouds,89,300.94,4.81,988,2024-07-26 14:11:28,14
1451,Nerur,Clouds,40,307.83,9.25,989,2024-07-26 14:11:29,14
1452,Nevasa,Clouds,70,299.78,6.99,948,2024-07-26 14:11:29,14
1453,Nilanga,Clouds,87,296.14,6.81,936,2024-07-26 14:11:30,14
1454,Nipāni,Clouds,80,298.37,8.42,936,2024-07-26 14:11:31,14
1455,Niphad,Clouds,74,300.56,12.22,938,2024-07-26 14:11:31,14
1456,Osmanabad,Clouds,79,297.31,8.43,935,2024-07-26 14:11:32,14
1457,Ozar,Clouds,81,299.14,11.58,934,2024-07-26 14:11:33,14
1458,Pabal,Clouds,74,299.26,11.98,934,2024-07-26 14:11:33,14
1459,Pāchora,Clouds,64,303.35,8.63,965,2024-07-26 14:11:34,14
1460,Paithan,Clouds,75,300.97,4.95,950,2024-07-26 14:11:35,14
1461,Pālghar,Clouds,86,301.16,8.55,1000,2024-07-26 14:11:35,14
1462,Pānchgani,Clouds,85,295.03,5.13,903,2024-07-26 14:11:37,14
1463,Pandharpur,Clouds,80,297.49,8.45,951,2024-07-26 14:11:38,14
1464,Pandhurli,Clouds,83,298.93,11.18,925,2024-07-26 14:11:38,14
1465,Panhāla,Clouds,91,296.67,5.82,933,2024-07-26 14:11:39,14
1466,Panvel,Clouds,86,301.19,7.11,1000,2024-07-26 14:11:39,14
1467,Parbhani,Clouds,85,297.41,7.4,956,2024-07-26 14:11:40,14
1468,Parel,Rain,85,300.54,7.6,996,2024-07-26 14:11:40,14
1469,Parli Vaijnāth,Clouds,78,298.15,8.72,945,2024-07-26 14:11:42,14
1470,Parola,Clouds,64,303.11,9.13,972,2024-07-26 14:11:44,14
1471,Partūr,Clouds,69,300.39,9.02,949,2024-07-26 14:11:45,14
1472,Patan,Clouds,74,300.36,5.14,840,2024-07-26 14:11:46,14
1473,Pāthardi,Clouds,74,298.49,7.67,936,2024-07-26 14:11:47,14
1474,Pāthri,Clouds,83,297.71,7.27,955,2024-07-26 14:11:48,14
1475,Pātūr,Clouds,72,301.79,8.92,957,2024-07-26 14:11:49,14
1476,Paturda,Clouds,86,299.23,6.62,970,2024-07-26 14:11:50,14
1477,Pawni,Rain,89,299.38,6.25,970,2024-07-26 14:11:51,14
1478,Pawni,Rain,89,299.38,6.25,970,2024-07-26 14:11:51,14
1479,Pedgaon,Clouds,70,298.98,8.25,943,2024-07-26 14:11:52,14
1480,Pen,Clouds,88,301.17,5.84,998,2024-07-26 14:11:53,14
1481,Phaltan,Clouds,75,297.47,4.97,935,2024-07-26 14:11:54,14
1482,Pimpalgaon Raja,Clouds,82,299.83,6.52,964,2024-07-26 14:11:57,14
1483,Pimpri,Clouds,76,299.09,9.77,933,2024-07-26 14:11:57,14
1484,Pimpri-Chinchwad,Clouds,76,299.09,9.77,933,2024-07-26 14:11:58,14
1485,Pīpri,Haze,83,300.47,4.63,937,2024-07-26 14:11:58,14
1486,Powai,Clouds,83,300.92,4.63,1001,2024-07-26 14:11:59,14
1487,Prakasha,Clouds,74,302.89,10.76,982,2024-07-26 14:12:00,14
1488,Pulgaon,Rain,88,298.95,6.62,968,2024-07-26 14:12:00,14
1489,Pune,Clouds,71,299.62,9.53,932,2024-07-26 14:12:01,14
1490,Puntamba,Clouds,72,300.45,9.23,945,2024-07-26 14:12:02,14
1491,Pūrna,Clouds,82,300.09,7.05,959,2024-07-26 14:12:03,14
1492,Pusad,Clouds,79,300.27,8.52,955,2024-07-26 14:12:03,14
1493,Rahimatpur,Clouds,87,296.49,7.15,922,2024-07-26 14:12:06,14
1494,Rāhuri,Clouds,69,299.82,7.53,940,2024-07-26 14:12:06,14
1495,Raigarh,Rain,82,301.75,6.09,968,2024-07-26 14:12:07,14
1496,Rājāpur,Clouds,52,308.81,1.93,982,2024-07-26 14:12:08,14
1497,Rājgurunagar,Clouds,79,299.31,11.16,928,2024-07-26 14:12:09,14
1498,Rājur,Rain,88,298.8,7.33,974,2024-07-26 14:12:09,14
1499,Rājūra,Clouds,85,299.93,7.32,974,2024-07-26 14:12:10,14
1500,Rāmtek,Clouds,89,300.57,4.81,961,2024-07-26 14:12:11,14
1501,Ratnagiri,Clouds,83,301.32,7.01,1000,2024-07-26 14:12:11,14
1502,Rāver,Clouds,84,299.73,5.79,967,2024-07-26 14:12:12,14
1503,Revadanda,Clouds,88,300.7,6.47,996,2024-07-26 14:12:15,14
1504,Risod,Clouds,73,300.24,10.16,942,2024-07-26 14:12:16,14
1505,Roha,Clouds,89,299.41,4.47,994,2024-07-26 14:12:16,14
1506,Selu,Clouds,82,298.07,7.04,954,2024-07-26 14:12:17,14
1507,Sakri,Rain,46,311.03,3.63,987,2024-07-26 14:12:19,14
1508,Sangameshwar,Clouds,84,299.75,4.59,983,2024-07-26 14:12:26,14
1509,Sangamner,Clouds,72,299.99,9.48,929,2024-07-26 14:12:27,14
1510,Sangli,Clouds,81,298.97,9.64,942,2024-07-26 14:12:27,14
1511,Sāngola,Clouds,72,299.45,9.95,946,2024-07-26 14:12:28,14
1512,Saoli,Rain,91,298.39,5.26,976,2024-07-26 14:12:29,14
1513,Saoner,Clouds,89,301.07,5.39,957,2024-07-26 14:12:30,14
1514,Sarangkheda,Clouds,70,303.39,12.49,984,2024-07-26 14:12:30,14
1515,Saswad,Clouds,77,296.62,8.38,927,2024-07-26 14:12:31,14
1516,Satānā,Clouds,80,297.9,7.97,928,2024-07-26 14:12:31,14
1517,Satara,Clouds,88,295.46,6.48,919,2024-07-26 14:12:33,14
1518,Satara,Clouds,71,299.62,9.53,932,2024-07-26 14:12:33,14
1519,Sāvantvādi,Clouds,82,299.72,5.43,996,2024-07-26 14:12:34,14
1520,Sāvda,Clouds,85,299.47,5.91,969,2024-07-26 14:12:35,14
1521,Selu,Clouds,82,298.07,7.04,954,2024-07-26 14:12:37,14
1522,Sevagram,Rain,86,299.44,6.53,970,2024-07-26 14:12:37,14
1523,Shāhāda,Clouds,72,303.09,10.45,979,2024-07-26 14:12:38,14
1524,Shāhāpur,Clouds,83,301.23,6.42,994,2024-07-26 14:12:39,14
1525,Shegaon,Clouds,82,300.09,6.79,969,2024-07-26 14:12:40,14
1526,Shikrapur,Clouds,70,299.97,11.41,936,2024-07-26 14:12:41,14
1527,Shiraguppi,Clouds,75,299.91,10.32,941,2024-07-26 14:12:41,14
1528,Shirdi,Clouds,73,299.92,9.04,943,2024-07-26 14:11:15,14
1529,Shirgaon,Clouds,86,301.13,8.84,1001,2024-07-26 14:12:43,14
1530,Shirol,Clouds,77,299.6,10.16,942,2024-07-26 14:12:44,14
1531,Shirpur,Clouds,72,302.84,10.47,978,2024-07-26 14:12:44,14
1532,Shirud,Clouds,74,301.14,1.03,981,2024-07-26 14:12:45,14
1533,Shirwal,Clouds,79,297.11,5.4,918,2024-07-26 14:12:45,14
1534,Shivaji Nagar,Clouds,71,299.62,9.53,932,2024-07-26 14:12:46,14
1535,Shrīgonda,Clouds,72,298.39,8.48,941,2024-07-26 14:12:47,14
1536,Sillod,Clouds,73,300.22,10.21,931,2024-07-26 14:12:48,14
1537,Sindi,Rain,88,301.64,5.69,969,2024-07-26 14:12:51,14
1538,Sindkheda,Clouds,68,303.58,11.65,979,2024-07-26 14:12:51,14
1539,Sennar,Clouds,53,304.13,8.79,960,2024-07-26 14:12:52,14
1540,Sirūr,Clouds,71,299.55,11.65,934,2024-07-26 14:12:53,14
1541,Solapur,Clouds,82,297.18,8.58,952,2024-07-26 14:12:54,14
1542,Sonala,Clouds,86,296.72,6.99,938,2024-07-26 14:12:55,14
1543,Sonegaon,Rain,86,299.44,6.13,972,2024-07-26 14:12:55,14
1544,Songir,Clouds,79,301.0,11.19,969,2024-07-26 14:12:56,14
1545,Sonvad,Clouds,71,303.08,11.03,980,2024-07-26 14:12:56,14
1546,Soygaon,Clouds,69,301.88,8.16,952,2024-07-26 14:12:57,14
1547,Srīvardhan,Clouds,86,301.42,6.94,998,2024-07-26 14:12:57,14
1548,Surgāna,Clouds,86,297.22,5.43,947,2024-07-26 14:13:01,14
1549,Talegaon Dābhāde,Clouds,84,298.02,9.5,930,2024-07-26 14:13:04,14
1550,Talegaon Dhamdhere,Clouds,69,300.04,11.38,937,2024-07-26 14:13:04,14
1551,Taloda,Clouds,78,302.11,9.4,977,2024-07-26 14:13:05,14
1552,Tārāpur,Clouds,87,300.7,9.21,1000,2024-07-26 14:13:07,14
1553,Tāsgaon,Clouds,83,298.45,9.54,937,2024-07-26 14:13:08,14
1554,Telhāra,Clouds,86,299.07,6.83,965,2024-07-26 14:13:08,14
1555,Thalner,Clouds,72,302.68,9.61,979,2024-07-26 14:13:09,14
1556,Thāne,Clouds,83,301.1,4.63,999,2024-07-26 14:11:10,14
1557,Trimbak,Clouds,94,296.1,9.46,934,2024-07-26 14:13:10,14
1558,Tuljāpur,Clouds,85,296.27,7.27,939,2024-07-26 14:13:11,14
1559,Tumsar,Rain,88,299.7,5.08,966,2024-07-26 14:13:11,14
1560,Udgīr,Clouds,88,295.6,7.26,939,2024-07-26 14:13:12,14
1561,Ulhasnagar,Clouds,85,301.15,6.15,998,2024-07-26 14:13:12,14
1562,Umarga,Clouds,86,296.25,7.96,938,2024-07-26 14:13:13,14
1563,Umarkhed,Rain,83,298.3,8.5,957,2024-07-26 14:13:13,14
1564,Umred,Rain,90,301.31,6.28,966,2024-07-26 14:13:14,14
1565,Uran,Clouds,86,301.13,8.18,1001,2024-07-26 14:13:14,14
1566,Uruli Kanchan,Clouds,66,300.13,9.86,935,2024-07-26 14:13:15,14
1567,Wageningen,Clouds,94,291.97,3.6,1007,2024-07-26 14:13:16,14
1568,Vadgaon,Clouds,66,302.64,9.7,970,2024-07-26 14:13:16,14
1569,Vaijāpur,Clouds,68,301.41,12.49,941,2024-07-26 14:13:17,14
1570,Vairag,Clouds,81,297.57,7.18,947,2024-07-26 14:13:18,14
1571,Valsang,Clouds,83,296.84,7.69,951,2024-07-26 14:13:19,14
1572,Varangaon,Clouds,83,299.53,6.15,972,2024-07-26 14:13:20,14
1573,Vashi,Clouds,83,301.16,5.14,1000,2024-07-26 14:13:20,14
1574,Vasind,Clouds,84,301.38,6.33,994,2024-07-26 14:13:21,14
1575,Vatul,Clouds,77,302.16,11.03,983,2024-07-26 14:13:22,14
1576,Vengurla,Clouds,81,301.32,8.84,1006,2024-07-26 14:13:25,14
1577,Vinchur,Clouds,72,300.47,12.31,936,2024-07-26 14:13:27,14
1578,Virār,Clouds,83,302.16,7.95,1000,2024-07-26 14:13:27,14
1579,Vite,Clouds,79,298.16,9.42,927,2024-07-26 14:13:28,14
1580,Wadala,Clouds,83,301.18,5.14,1002,2024-07-26 14:13:29,14
1581,Wadgaon,Clouds,87,297.61,9.13,929,2024-07-26 14:13:29,14
1582,Wadner,Rain,86,299.43,6.15,972,2024-07-26 14:13:30,14
1583,Wagholi,Clouds,69,299.94,10.5,934,2024-07-26 14:13:32,14
1584,Wai,Clouds,82,296.3,5.03,906,2024-07-26 14:13:33,14
1585,Wakad,Clouds,78,298.87,9.6,932,2024-07-26 14:13:33,14
1586,Walgaon,Clouds,90,298.42,7.19,962,2024-07-26 14:13:34,14
1587,Walki,Clouds,69,299.87,11.58,927,2024-07-26 14:13:35,14
1588,Wani,Rain,88,298.71,7.3,975,2024-07-26 14:13:36,14
1589,Wardha,Rain,86,299.14,6.83,968,2024-07-26 14:13:36,14
1590,Warora,Rain,88,299.14,6.8,975,2024-07-26 14:13:37,14
1591,Warud,Rain,93,298.33,3.33,949,2024-07-26 14:13:37,14
1592,Wāshīm,Clouds,75,300.43,10.26,942,2024-07-26 14:13:38,14
1593,Yāval,Clouds,85,299.65,6.56,967,2024-07-26 14:13:39,14
1594,Yavatmal,Rain,85,298.88,6.34,961,2024-07-26 14:12:17,14
1595,Yeola,Clouds,67,301.22,13.07,939,2024-07-26 14:13:40,14
1596,Achalpur,Clouds,91,298.21,4.64,958,2024-07-26 15:39:09,15
1597,Aheri,Clouds,92,298.42,3.94,984,2024-07-26 15:39:10,15
1598,Ahmadpur,Clouds,85,296.57,7.4,946,2024-07-26 15:39:11,15
1599,Ahmednagar,Clouds,69,299.93,10.58,932,2024-07-26 15:39:11,15
1600,Airoli,Clouds,83,301.16,5.14,1002,2024-07-26 15:39:11,15
1601,Ajara,Clouds,72,299.04,1.2,828,2024-07-26 15:39:15,15
1602,Akalkot,Clouds,86,296.77,6.63,954,2024-07-26 15:39:15,15
1603,Akola,Clouds,82,300.05,7.42,969,2024-07-26 15:39:16,15
1604,Akot,Clouds,87,298.99,6.35,965,2024-07-26 15:39:17,15
1605,Alandi,Clouds,75,299.52,10.44,942,2024-07-26 15:39:14,15
1606,Ale,Clear,18,305.31,2.67,875,2024-07-26 15:39:20,15
1607,Alibag,Clouds,87,301.19,7.41,1003,2024-07-26 15:39:21,15
1608,Allāpalli,Clouds,93,298.33,3.73,983,2024-07-26 15:39:21,15
1609,Amalner,Clouds,69,302.65,9.4,979,2024-07-26 15:39:22,15
1610,Ambarnath,Clouds,85,300.93,6.24,998,2024-07-26 15:39:22,15
1611,Ambad,Clouds,69,300.01,8.31,946,2024-07-26 15:39:22,15
1612,Ambajogai,Clouds,81,296.8,8.65,934,2024-07-26 15:39:22,15
1613,Ambernath,Clouds,86,301.03,6.16,1000,2024-07-26 15:39:23,15
1614,Amgaon,Clouds,78,302.19,5.47,959,2024-07-26 15:39:24,15
1615,Amrāvati,Clouds,90,298.36,7.29,961,2024-07-26 15:39:11,15
1616,Andheri,Clouds,74,303.92,1.45,919,2024-07-26 15:39:25,15
1617,Andura,Clouds,84,299.71,7.13,972,2024-07-26 15:39:25,15
1618,Anjangaon,Clouds,89,298.67,5.42,962,2024-07-26 15:39:25,15
1619,Anshing,Clouds,75,300.17,10.03,942,2024-07-26 15:39:26,15
1620,Arag,Clouds,75,299.49,10.53,939,2024-07-26 15:39:26,15
1621,Ārangaon,Clouds,76,297.85,8.16,942,2024-07-26 15:39:26,15
1622,Artist Village,Clouds,83,301.05,5.14,1001,2024-07-26 15:39:31,15
1623,Ārvi,Clouds,90,298.56,6.93,966,2024-07-26 15:38:07,15
1624,Ashta,Rain,81,301.32,5.68,944,2024-07-26 15:39:39,15
1625,Ashti,Clouds,77,298.93,7.7,954,2024-07-26 15:39:39,15
1626,Asoda,Clouds,79,300.53,7.11,977,2024-07-26 15:39:42,15
1627,Astagaon,Clouds,72,299.81,8.5,945,2024-07-26 15:39:46,15
1628,Aurangabad,Haze,83,300.2,2.57,939,2024-07-26 15:38:25,15
1629,Vic,Clear,83,296.14,0.35,957,2024-07-26 15:39:47,15
1630,Badlapur,Clouds,87,301.04,5.82,1001,2024-07-26 15:39:48,15
1631,Badnapur,Rain,73,300.57,8.69,945,2024-07-26 15:39:49,15
1632,Badnera,Clouds,89,298.47,7.22,962,2024-07-26 15:39:49,15
1633,Bagewadi,Clouds,67,300.43,11.15,945,2024-07-26 15:39:49,15
1634,Bālāpur,Clouds,78,300.83,7.41,969,2024-07-26 15:39:49,15
1635,Ballarpur,Rain,87,299.49,6.79,980,2024-07-26 15:39:51,15
1636,Ballarpur,Rain,87,299.49,6.79,980,2024-07-26 15:39:38,15
1637,Bārāmati,Clouds,73,298.03,7.86,943,2024-07-26 15:39:16,15
1638,Bārsi,Clouds,74,298.91,9.1,947,2024-07-26 15:39:47,15
1639,Basmat,Clouds,85,300.08,6.8,959,2024-07-26 15:39:56,15
1640,Bavdhan,Clouds,76,298.61,8.93,937,2024-07-26 15:39:56,15
1641,Bawanbir,Rain,86,299.02,6.36,966,2024-07-26 15:39:57,15
1642,Beed,Clouds,88,297.5,6.44,945,2024-07-26 15:39:57,15
1643,Bhandāra,Rain,86,300.32,6.16,969,2024-07-26 15:39:57,15
1644,Bhigvan,Clouds,69,299.25,9.55,948,2024-07-26 15:40:02,15
1645,Bhiwandi,Clouds,84,301.07,6.34,1001,2024-07-26 15:40:03,15
1646,Bhiwapur,Rain,89,299.11,6.15,970,2024-07-26 15:40:07,15
1647,Bhokar,Clouds,89,299.64,7.82,951,2024-07-26 15:40:08,15
1648,Bhokardan,Clouds,75,299.84,9.49,937,2024-07-26 15:40:09,15
1649,Bhoom,Clouds,81,297.23,8.29,939,2024-07-26 15:40:09,15
1650,Bhor,Clouds,83,297.02,6.13,935,2024-07-26 15:40:10,15
1651,Bhudgaon,Clouds,80,298.89,9.66,944,2024-07-26 15:40:10,15
1652,Bhusāval,Clouds,82,300.06,6.53,977,2024-07-26 15:39:20,15
1653,Bijur,Clear,22,294.99,2.55,744,2024-07-26 15:40:11,15
1654,Bilashi,Clear,36,300.36,3.25,995,2024-07-26 15:40:11,15
1655,Biloli,Clouds,91,296.42,7.5,961,2024-07-26 15:40:12,15
1656,Boisar,Clouds,87,300.77,8.64,1001,2024-07-26 15:40:13,15
1657,Borgaon Manju,Clouds,83,299.83,7.28,967,2024-07-26 15:40:13,15
1658,Borivali,Mist,84,302.05,5.14,1001,2024-07-26 15:35:18,15
1659,Breach Candy,Mist,84,302.09,5.14,1002,2024-07-26 15:40:15,15
1660,Buldāna,Clouds,81,297.87,6.79,929,2024-07-26 15:40:15,15
1661,Chākan,Clouds,79,298.86,10.68,934,2024-07-26 15:40:16,15
1662,Chalisgaon,Clouds,62,302.72,10.53,964,2024-07-26 15:39:24,15
1663,Chānda,Rain,89,298.76,6.36,978,2024-07-26 15:40:17,15
1664,Chandgad,Clouds,93,298.53,5.18,929,2024-07-26 15:40:17,15
1665,Chāndor,Clouds,77,297.69,10.38,917,2024-07-26 15:40:18,15
1666,Chānda,Rain,89,298.76,6.36,978,2024-07-26 15:40:17,15
1667,Chāndur,Clouds,83,299.96,8.16,971,2024-07-26 15:40:18,15
1668,Chāndūr Bāzār,Clouds,92,298.23,5.5,958,2024-07-26 15:40:18,15
1669,Chicholi,Rain,91,299.08,4.19,966,2024-07-26 15:40:19,15
1670,Chinchani,Clouds,87,300.79,9.01,1002,2024-07-26 15:40:22,15
1671,Chinchpokli,Clouds,83,301.16,5.14,1002,2024-07-26 15:40:26,15
1672,Chiplūn,Clouds,80,301.72,4.45,1004,2024-07-26 15:39:22,15
1673,Chopda,Clouds,78,301.27,8.6,978,2024-07-26 15:40:28,15
1674,Dābhol,Clouds,82,300.77,6.78,991,2024-07-26 15:40:28,15
1675,Dāhānu,Clouds,88,300.64,8.91,1002,2024-07-26 15:40:29,15
1676,Dapoli,Clouds,84,300.44,6.38,986,2024-07-26 15:40:29,15
1677,Dārwha,Rain,79,300.94,7.99,962,2024-07-26 15:40:30,15
1678,Daryāpur,Clouds,87,298.98,7.07,969,2024-07-26 15:40:32,15
1679,Dattāpur,Rain,89,298.67,6.77,967,2024-07-26 15:40:33,15
1680,Daulatabad,Clouds,72,300.05,10.22,937,2024-07-26 15:40:33,15
1681,Daund,Clouds,68,299.45,8.76,947,2024-07-26 15:40:33,15
1682,Deccan Gymkhana,Clouds,74,299.24,9.17,943,2024-07-26 15:40:35,15
1683,Dehu,Clouds,81,298.82,9.95,940,2024-07-26 15:40:36,15
1684,Deolāli,Clouds,83,299.03,11.21,940,2024-07-26 15:40:36,15
1685,Deoli,Clouds,68,304.29,4.72,960,2024-07-26 15:40:37,15
1686,Deūlgaon Rāja,Clouds,76,298.82,8.58,939,2024-07-26 15:40:39,15
1687,Dharangaon,Clouds,71,302.11,8.79,977,2024-07-26 15:40:40,15
1688,Dharmābād,Clouds,90,296.75,7.89,960,2024-07-26 15:37:57,15
1689,Dhārūr,Clouds,83,295.93,8.76,923,2024-07-26 15:40:41,15
1690,Dhule,Clouds,66,302.42,9.78,971,2024-07-26 15:40:42,15
1691,Dhule,Clouds,66,302.42,9.78,971,2024-07-26 15:40:42,15
1692,Dīglūr,Clouds,90,296.6,7.45,961,2024-07-26 15:40:44,15
1693,Digras,Clouds,78,300.74,8.2,962,2024-07-26 15:40:44,15
1694,Dombivali,Clouds,84,301.12,6.42,1002,2024-07-26 15:37:25,15
1695,Dondaicha,Clouds,70,303.23,11.93,982,2024-07-26 15:40:46,15
1696,Dudhani,Clouds,88,296.61,5.69,954,2024-07-26 15:40:47,15
1697,Durgapur,Haze,66,308.31,5.14,985,2024-07-26 15:39:14,15
1698,Erandol,Clouds,70,302.28,8.42,976,2024-07-26 15:40:49,15
1699,Faizpur,Clouds,85,299.81,6.21,975,2024-07-26 15:37:20,15
1700,Fort,Clouds,96,291.97,5.06,1008,2024-07-26 15:40:50,15
1701,Gadhinglaj,Clouds,84,297.57,7.55,935,2024-07-26 15:39:26,15
1702,Gangākher,Clouds,75,299.46,8.9,959,2024-07-26 15:40:50,15
1703,Gangāpur,Clouds,54,308.03,3.59,967,2024-07-26 15:40:51,15
1704,Gevrai,Clouds,78,298.07,6.93,951,2024-07-26 15:40:52,15
1705,Ghargaon,Clouds,74,298.39,9.91,938,2024-07-26 15:40:52,15
1706,Ghātanji,Rain,86,299.18,6.81,969,2024-07-26 15:40:52,15
1707,Ghoti Budrukh,Clouds,90,297.46,8.88,939,2024-07-26 15:40:53,15
1708,Ghugus,Rain,87,299.08,7.22,978,2024-07-26 15:40:53,15
1709,Girgaon,Clouds,85,296.9,7.36,927,2024-07-26 15:40:53,15
1710,Gondiā,Rain,89,299.52,5.34,963,2024-07-26 15:40:54,15
1711,Gorai,Clouds,65,306.18,6.78,992,2024-07-26 15:40:55,15
1712,Goregaon,Clouds,87,300.36,4.88,1003,2024-07-26 15:40:55,15
1713,Guhāgar,Clouds,80,301.61,6.59,1003,2024-07-26 15:40:55,15
1714,Hadgāon,Rain,84,298.33,8.81,955,2024-07-26 15:40:56,15
